"ID","NAME","FACILITYID__C","PROGRAM_CODE__C","PROGRAM_VALUE__C","SERVICE_CODE__C","SERVICE_VALUE__C","STATE__C","AVATAR_UPLOAD_ID__C","LOCATION__C","PROGRAM__C","SERVICE_LINE__C","ASSESSMENT_ONLY__C","END_DATE__C","START_DATE__C"
"a0NU0000009rYLBMA2","SC-002147","10","9999981095","FL-MNTR-OPT-Orlando-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981095-90808N","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLCMA2","SC-002148","10","9999981095","FL-MNTR-OPT-Orlando-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981095-90808N","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLDMA2","SC-002149","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0004","H0004-Individual Therapy","FL","10-9999981095-H0004","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLEMA2","SC-002150","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0004","H0004-Individual Therapy","FL","10-9999981095-H0004","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLFMA2","SC-002151","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981095-H0031HO","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYOxMAM","SC-002381","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981096-90846","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYOyMAM","SC-002382","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981096-90846","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYOzMAM","SC-002383","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981096-90847","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYP0MAM","SC-002384","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981096-90847","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYP1MAM","SC-002385","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981096-90808L","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYP2MAM","SC-002386","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981096-90808L","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYP3MAM","SC-002387","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981096-90808N","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYP4MAM","SC-002388","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981096-90808N","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYP5MAM","SC-002389","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0004","H0004-Individual Therapy","FL","10-9999981096-H0004","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYP6MAM","SC-002390","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0004","H0004-Individual Therapy","FL","10-9999981096-H0004","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYP7MAM","SC-002391","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981096-H0031HO","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYP8MAM","SC-002392","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981096-H0031HO","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYP9MAM","SC-002393","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999981096-H0031TS","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYPAMA2","SC-002394","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999981096-H0031TS","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYPBMA2","SC-002395","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981096-H0032","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYPCMA2","SC-002396","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981096-H0032","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYPDMA2","SC-002397","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981096-H0032TS","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYPEMA2","SC-002398","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981096-H0032TS","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYPFMA2","SC-002399","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981096-H2000HP","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYPGMA2","SC-002400","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981096-H2000HP","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYPHMA2","SC-002401","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981096-H2010","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYPIMA2","SC-002402","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981096-H2010","S. Miami","Miami","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYPJMA2","SC-002403","10","9999981096","FL-MNTR-OPT-S. Miami-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981096-H2010HO","S. Miami","Miami","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4lMAC","SC-000181","4","028010008","NC-MNTR-OPT-Goldsboro-ARY","455","NON BILLABLE DSE SERVICES","NC","4-028010008-455","Goldsboro","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4mMAC","SC-000182","4","028010004","NC-MNTR-OPT-Raleigh-ARY","195","H0005","NC","4-028010004-195","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4nMAC","SC-000183","4","028010004","NC-MNTR-OPT-Raleigh-ARY","196","H0004 HQ","NC","4-028010004-196","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4oMAC","SC-000184","4","028010004","NC-MNTR-OPT-Raleigh-ARY","197","H0001","NC","4-028010004-197","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4pMAC","SC-000185","4","028010004","NC-MNTR-OPT-Raleigh-ARY","198","H0004 HS","NC","4-028010004-198","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4qMAC","SC-000186","4","028010004","NC-MNTR-OPT-Raleigh-ARY","199","H0004 HR","NC","4-028010004-199","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4rMAC","SC-000187","4","028010004","NC-MNTR-OPT-Raleigh-ARY","200","H0004-Behavioral Hlth Counseling&Therapy","NC","4-028010004-200","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4sMAC","SC-000188","4","028010004","NC-MNTR-OPT-Raleigh-ARY","201","H0031NL-Mental Health Assessment","NC","4-028010004-201","Raleigh","Raleigh","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009Ae4xMAC","SC-000193","4","028010004","NC-MNTR-OPT-Raleigh-ARY","206","90846-Family Therapy w/o Patient","NC","4-028010004-206","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4yMAC","SC-000194","4","028010004","NC-MNTR-OPT-Raleigh-ARY","207","90847-Family Therapy w/Patient","NC","4-028010004-207","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae4zMAC","SC-000195","4","028010004","NC-MNTR-OPT-Raleigh-ARY","208","90818-Individual Therapy (50 minutes)","NC","4-028010004-208","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae50MAC","SC-000196","4","028010004","NC-MNTR-OPT-Raleigh-ARY","212","90816 IND PSYCHOTRPY 20/30 W/O E&M","NC","4-028010004-212","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae51MAC","SC-000197","4","028010004","NC-MNTR-OPT-Raleigh-ARY","213","90853 - Group Therapy","NC","4-028010004-213","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae52MAC","SC-000198","4","028010004","NC-MNTR-OPT-Raleigh-ARY","214","90862 - 30 Minute Med Check","NC","4-028010004-214","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae53MAC","SC-000199","4","028010004","NC-MNTR-OPT-Raleigh-ARY","215","90812 - 50 Minute Interactive Therapy","NC","4-028010004-215","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae54MAC","SC-000200","4","028010004","NC-MNTR-OPT-Raleigh-ARY","216","90810 - 30 Minute Interactive Therapy","NC","4-028010004-216","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae55MAC","SC-000201","4","028010004","NC-MNTR-OPT-Raleigh-ARY","217","90814 - 80 Minute Interactive Therapy","NC","4-028010004-217","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae56MAC","SC-000202","4","028010004","NC-MNTR-OPT-Raleigh-ARY","218","96101 - Psychological Testing","NC","4-028010004-218","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae57MAC","SC-000203","4","028010004","NC-MNTR-OPT-Raleigh-ARY","451","NON BILLABLE OUTPATIENT","NC","4-028010004-451","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae58MAC","SC-000204","4","028010004","NC-MNTR-OPT-Raleigh-ARY","455","NON BILLABLE DSE SERVICES","NC","4-028010004-455","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae59MAC","SC-000205","4","028010004","NC-MNTR-OPT-Raleigh-ARY","457","APPT-OTHER","NC","4-028010004-457","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5AMAS","SC-000206","4","028010004","NC-MNTR-OPT-Raleigh-ARY","458","APPT-15 MINUTE","NC","4-028010004-458","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5BMAS","SC-000207","4","028010004","NC-MNTR-OPT-Raleigh-ARY","459","APPT-30 MINUTE","NC","4-028010004-459","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5CMAS","SC-000208","4","028010004","NC-MNTR-OPT-Raleigh-ARY","460","APPT-60 MINUTE","NC","4-028010004-460","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009Ae5DMAS","SC-000209","4","028010004","NC-MNTR-OPT-Raleigh-ARY","90802","90802-Interactive Evaluation","NC","4-028010004-90802","Raleigh","Raleigh","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYH4MAM","SC-001892","10","9999981099","FL-MNTR-IIH-N. Broward-ARY","T1015","T1015-Medical Management","FL","10-9999981099-T1015","N. Broward","Broward","Intensive In Home","true","","2012-01-01"
"a0NU0000009rYH5MAM","SC-001893","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90804","90804-Individual Therapy (20-30 min)","FL","10-9999981099-90804","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYH6MAM","SC-001894","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90804","90804-Individual Therapy (20-30 min)","FL","10-9999981099-90804","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYH7MAM","SC-001899","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90834","90834-Individual Therapy (38-52 min)","FL","10-9999981099-90834","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYH8MAM","SC-001900","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90834","90834-Individual Therapy (38-52 min)","FL","10-9999981099-90834","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYH9MAM","SC-001901","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90837","90837-Individual Therapy (53-67 min)","FL","10-9999981099-90837","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHAMA2","SC-001902","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90837","90837-Individual Therapy (53-67 min)","FL","10-9999981099-90837","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHBMA2","SC-001903","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981099-90846","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHCMA2","SC-001904","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90846","90846-Family Therapy w/o Patient","FL","10-9999981099-90846","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHDMA2","SC-001905","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981099-90847","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHEMA2","SC-001906","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90847","90847-Family Therapy w/ Patient","FL","10-9999981099-90847","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHFMA2","SC-001907","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981099-90808L","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHGMA2","SC-001908","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90808L","90808L-Individual Therapy (75+ min) (Licensed)","FL","10-9999981099-90808L","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHHMA2","SC-001909","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981099-90808N","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHIMA2","SC-001910","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","90808N","90808N-Individual Therapy (75+ min) (non-Licensed)","FL","10-9999981099-90808N","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHJMA2","SC-001911","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0004","H0004-Individual Therapy","FL","10-9999981099-H0004","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHKMA2","SC-001912","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0004","H0004-Individual Therapy","FL","10-9999981099-H0004","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHLMA2","SC-001913","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981099-H0031HO","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHMMA2","SC-001914","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999981099-H0031TS","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHNMA2","SC-001915","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999981099-H0031TS","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYHOMA2","SC-001916","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981099-H0032","N. Broward","Broward","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYHPMA2","SC-001917","10","9999981099","FL-MNTR-OPT-N. Broward-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981099-H0032","N. Broward","Broward","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLGMA2","SC-002152","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0031HO","H0031HO-In-Depth New","FL","10-9999981095-H0031HO","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLHMA2","SC-002153","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999981095-H0031TS","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLIMA2","SC-002154","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0031TS","H0031TS-In-Depth Est","FL","10-9999981095-H0031TS","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLJMA2","SC-002155","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981095-H0032","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLKMA2","SC-002156","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0032","H0032-Development of Individualized Treatment Plan","FL","10-9999981095-H0032","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLLMA2","SC-002157","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981095-H0032TS","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLMMA2","SC-002158","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H0032TS","H0032TS-Treatment Plan Review","FL","10-9999981095-H0032TS","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLNMA2","SC-002159","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981095-H2000HP","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLOMA2","SC-002160","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H2000HP","H2000HP-Psych Evaluation","FL","10-9999981095-H2000HP","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLPMA2","SC-002161","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981095-H2010","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLQMA2","SC-002162","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H2010","H2010-Brief MH status Exam","FL","10-9999981095-H2010","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLRMA2","SC-002163","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981095-H2010HO","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLSMA2","SC-002164","10","9999981095","FL-MNTR-OPT-Orlando-ARY","H2010HO","H2010HO-Brief MH Status Exam","FL","10-9999981095-H2010HO","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLTMA2","SC-002165","10","9999981095","FL-MNTR-OPT-Orlando-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981095-MG/H0046","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLUMA2","SC-002166","10","9999981095","FL-MNTR-OPT-Orlando-ARY","MG/H0046","MG/H0046-Behavioral Health Screening","FL","10-9999981095-MG/H0046","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLVMA2","SC-002167","10","9999981095","FL-MNTR-OPT-Orlando-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999981095-MG/T1023HE","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
"a0NU0000009rYLWMA2","SC-002168","10","9999981095","FL-MNTR-OPT-Orlando-ARY","MG/T1023HE","MG/T1023HE-Behavioral Health Services","FL","10-9999981095-MG/T1023HE","Orlando","Orlando","Outpatient Therapy","true","","2012-01-01"
"a0NU0000009rYLXMA2","SC-002169","10","9999981095","FL-MNTR-OPT-Orlando-ARY","T1007","T1007-Individualized TX Plan Development-SA","FL","10-9999981095-T1007","Orlando","Orlando","Outpatient Therapy","false","","2012-01-01"
