"ID","OWNERID","NAME","LASTMODIFIEDDATE","LASTMODIFIEDBYID","ALIAS__C","CITY__C","FACILITYID__C","PHONE__C","PROGRAMID__C","PROGRAM__C","SERVICE_VALUE__C","SETTING__C","STATE__C","STREET__C","UNIQUEID__C","ZIP__C"
"a0vU0000001H3tfIAC","005U0000001BtzpIAC","505617","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505617","Elyria","16.0","","505617000","OH-REM-WGH-MICHIGAN-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","298 Michigan Avenue","16||505617000","44035"
"a0vU0000001H3tgIAC","005U0000001BtzpIAC","505618","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505618","Mayfield Heights","16.0","","505618000","OH-REM-WGH-LONGWOOD-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","1703 Longwood","16||505618000","44124"
"a0vU0000001H3thIAC","005U0000001BtzpIAC","505621","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505621","Amherst","16.0","","505621000","OH-REM-WGH-QUARRY-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","8105 Quarry Road","16||505621000","44001"
"a0vU0000001H3tiIAC","005U0000001BtzpIAC","505622","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505622","Amherst","16.0","","505622000","OH-REM-WGH-MAIN-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","214 W Main Street","16||505622000","44001"
"a0vU0000001H3tjIAC","005U0000001BtzpIAC","505623","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505623","Lorain","16.0","","505623000","OH-REM-WGH-LEAVITT-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","3901 Leavitt Road","16||505623000","44052"
"a0vU0000001H3tkIAC","005U0000001BtzpIAC","505161","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505161","Columbus","16.0","614-891-4641","50516100A","OH-REM-WGH-MAPLEWOOD-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","2126 Maplewood","16||50516100A","43229"
"a0vU0000001H3tlIAC","005U0000001BtzpIAC","505051","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505051","Valley View","16.0","216-642-5339","CI50505101","CI-OH-REM-WGH-NORTHERN-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","9775 Rockside Road Suite 200","16||CI50505101","44125"
"a0vU0000001H3tmIAC","005U0000001BtzpIAC","505051","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505051","","16.0","","CI50505102","CI-OH-REM-SL-NORTHERN-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","OH","","16||CI50505102",""
"a0vU0000001H3tnIAC","005U0000001BtzpIAC","505051","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505051","","16.0","","CI50505103","CI-OH-REM-ICF-NORTHERN-IDD","IDD - Residential ICF/MR","Outpatient","OH","","16||CI50505103",""
"a0vU0000001H3toIAC","005U0000001BtzpIAC","505051","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505051","","16.0","","CI50505104","CI-OH-REM-HH-NORTHERN-IDD","IDD - Residential Host Home","Outpatient","OH","","16||CI50505104",""
"a0vU0000001H3tpIAC","005U0000001BtzpIAC","505051","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505051","Valley View","16.0","216-642-5339","CI505051RV","CI-OH-REM-WGH-NORTHERN-IDD","IDD - Residential Group Home","Outpatient","OH","9775 Rockside Road Suite 200","16||CI505051RV","44125"
"a0vU0000001H3tqIAC","005U0000001BtzpIAC","505079","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505079","Akron","16.0","330-644-9730","CI50507901","CI-OH-REM-DAYTX-EASTERN-IDD","IDD - Non-Residential Other","Outpatient","OH","470 Portage Lakes Drive Suite 207","16||CI50507901","44320"
"a0vU0000001H3trIAC","005U0000001BtzpIAC","505079","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505079","Akron","16.0","","CI50507902","CI-OH-REM-TRANSP-EASTERN-IDD","IDD - Non-Residential Other","Outpatient","OH","470 Portage Lakes Dr  Suite 207","16||CI50507902","44319"
"a0vU0000001H3tsIAC","005U0000001BtzpIAC","505079","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505079","Akron","16.0","330-644-9730","CI50507903","CI-OH-REM-WGH-EASTERN-IDD","IDD - Residential Group Home","Outpatient","OH","470 Portage Lakes Dr  Suite 207","16||CI50507903","44319"
"a0vU0000001H3ttIAC","005U0000001BtzpIAC","505079","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505079","Akron","16.0","330-644-9730","CI50507904","CI-OH-REM-SL-EASTERN-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","OH","470 Portage Lakes Dr  Suite 207","16||CI50507904","44319"
"a0vU0000001H3tuIAC","005U0000001BtzpIAC","505079","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505079","","16.0","","CI50507905","CI-OH-REM-ICF-EASTERN-IDD","IDD - Residential ICF/MR","Outpatient","OH","","16||CI50507905",""
"a0vU0000001H3tvIAC","005U0000001BtzpIAC","505079","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505079","","16.0","","CI50507906","CI-OH-REM-HH-EASTERN-IDD","IDD - Residential Host Home","Outpatient","OH","","16||CI50507906",""
"a0vU0000001H3twIAC","005U0000001BtzpIAC","505079","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505079","Akron","16.0","","CI5050790A","CI-OH-REM-TRANSP-EASTERN-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","470 Portage Lakes Dr Suite 207","16||CI5050790A","44319"
"a0vU0000001H3txIAC","005U0000001BtzpIAC","505171","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505171","Reynoldsburg","16.0","614-367-1370","CI50517101","CI-OH-REM-DAYTX-CENTRAL-IDD","IDD - Non-Residential Other","Outpatient","OH","6422 E Main Street Suite 101","16||CI50517101","43068"
"a0vU0000001H3tyIAC","005U0000001BtzpIAC","505865","2013-09-21T01:54:27.000Z","005U0000001BtzpIAC","505865","Cincinnati","16.0","","505865000","OH-REM-SL-HAMILTON-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","OH","36 E. Hollister Street","16||505865000","45219"
"a0vU0000001H40RIAS","005U0000001BtzpIAC","505866","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505866","Cincinnati","16.0","","505866000","OH-REM-SL-BUTLER-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","OH","36 East Hollister Street","16||505866000","45219"
"a0vU0000001H40SIAS","005U0000001BtzpIAC","505870","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505870","Akron","16.0","330-644-9730","505870000","OH-REM-HH-HAMILTON-IDD","IDD - Residential Host Home","Inpatient/Residential","OH","470 Portage Lakes Drive, Suite 207","16||505870000","44319"
"a0vU0000001H40TIAS","005U0000001BtzpIAC","505871","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505871","Akron","16.0","","505871000","OH-REM-HH-MONTGOMERY-IDD","IDD - Residential Host Home","Inpatient/Residential","OH","470 Portage Lake Drive, Suite 207","16||505871000","44319"
"a0vU0000001H40UIAS","005U0000001BtzpIAC","505873","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505873","Akron","16.0","330-644-9730","505873000","OH-REM-HH-PORTAGE-IDD","IDD - Residential Host Home","Inpatient/Residential","OH","470 Portage Lakes Drive, Suite 207","16||505873000","44319"
"a0vU0000001H40VIAS","005U0000001BtzpIAC","505874","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505874","","16.0","","505874000","OH-REM-HH-Miami-IDD","IDD - Residential Host Home","Inpatient/Residential","OH","","16||505874000",""
"a0vU0000001H40WIAS","005U0000001BtzpIAC","505875","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505875","Akron","16.0","330-664-9730","505875000","OH-REM-HH-Wayne-IDD","IDD - Residential Host Home","Inpatient/Residential","OH","470 Portage Lakes Dr","16||505875000","44319"
"a0vU0000001H40XIAS","005U0000001BtzpIAC","505876","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505876","Akron","16.0","330-664-9730","505876000","OH-REM-HH-Medina-IDD","IDD - Residential Host Home","Inpatient/Residential","OH","470 Portage Lakes Dr., Suite 207","16||505876000","44319"
"a0vU0000001H40YIAS","005U0000001BtzpIAC","505900","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505900","Akron","16.0","","505900000","OH-REM-OPT-SUMMIT-IDD","IDD - Non-Residential Other","Outpatient","OH","470 Portage Lakes Dr. Suite 207","16||505900000","44319"
"a0vU0000001H40ZIAS","005U0000001BtzpIAC","505951","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505951","Cambridge","16.0","","505951000","OH-REM-WGH-7BRIAR-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","7 Briar Cliff Drive","16||505951000","43725"
"a0vU0000001H40aIAC","005U0000001BtzpIAC","505952","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505952","Cambridge","16.0","","505952000","OH-REM-WGH-11BRIAR-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","11 Briar Cliff Drive","16||505952000","43725"
"a0vU0000001H40bIAC","005U0000001BtzpIAC","505953","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505953","Bloomingdale","16.0","","505953000","OH-REM-WGH-HWY38-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","2130 County Highway 38","16||505953000","43910"
"a0vU0000001H40cIAC","005U0000001BtzpIAC","505954","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505954","New Concord","16.0","","505954000","OH-REM-WGH-FRIENDSHIP-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","1305 Friendship Drive","16||505954000","43767"
"a0vU0000001H40dIAC","005U0000001BtzpIAC","505955","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505955","Gnagunhutten","16.0","","505955000","OH-REM-WGH-EMAIN-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","447 East Main Street","16||505955000","44629"
"a0vU0000001H40eIAC","005U0000001BtzpIAC","505956","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505956","Norwich","16.0","","505956000","OH-REM-WGH-MOOSEEYE-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","157 South Moose Eye Road #2","16||505956000","43767"
"a0vU0000001H40fIAC","005U0000001BtzpIAC","505956","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505956","Norwich","16.0","","505956001","OH-REM-WGH-MOOSE EYE VACANCY-IDD","IDD - Residential Group Home","Outpatient","OH","157 South Moose Eye Road","16||505956001","43767"
"a0vU0000001H40gIAC","005U0000001BtzpIAC","505957","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505957","Winterville","16.0","","505957000","OH-REM-WGH-WINTERS-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","267 Winters Drive","16||505957000","43952"
"a0vU0000001H40hIAC","005U0000001BtzpIAC","505851","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505851","Lancaster","16.0","","505851000","OH-REM-DAYTX-FAIRFIELD-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","1560 Sheridan Drive","16||505851000","43130"
"a0vU0000001H40iIAC","005U0000001BtzpIAC","505852","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505852","West Chester","16.0","","505852001","OH-REM-SE-HEUCK-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","6386 Gano Road","16||505852001","45069"
"a0vU0000001H40jIAC","005U0000001BtzpIAC","505860","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505860","Cincinnati","16.0","513-381-3700","505860000","OH-REM-OPT-HAMILTON-IDD","IDD - Non-Residential Other","Outpatient","OH","36 E. Hollister Street","16||505860000","45219"
"a0vU0000001H40kIAC","005U0000001BtzpIAC","505518","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505518","Springdale","16.0","513-297-2137","505518001","PA-OH-REM-SE-CENTURY HD-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","11540 Century Blvd","16||505518001","45246"
"a0vU0000001H40lIAC","005U0000001BtzpIAC","505518","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505518","Cincinnati","16.0","513-297-2137","505518002","PA-OH-REM-SE-CENTURY-HD-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","11540 Century Blvd","16||505518002","45246"
"a0vU0000001H40mIAC","005U0000001BtzpIAC","505519","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505519","Cincinnati","16.0","","505519000","OH-REM-SE-CHEVIOT-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","5880-5882 Cheviot Rd","16||505519000","45247"
"a0vU0000001H40nIAC","005U0000001BtzpIAC","505519","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505519","Cincinnati","16.0","","505519001","PA-OH-REM-SECHEVIOT-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","5880-5882 Cheviot Rd","16||505519001","45247"
"a0vU0000001H40oIAC","005U0000001BtzpIAC","505519","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505519","Cincinnati","16.0","","505519002","PA-OH-REM-SE-CHEVIOT-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","5880-5882 Cheviot Rd","16||505519002","45247"
"a0vU0000001H40pIAC","005U0000001BtzpIAC","505520","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505520","Toledo","16.0","","505520000","OH-REM-SE-NORTHCOAST SERVICES-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","7944 W Central Ave","16||505520000","43164"
"a0vU0000001H40qIAC","005U0000001BtzpIAC","505520","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505520","Maumee","16.0","","505520001","PA-OH-REM-SE-ILLINOIS-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","725 Illinois Ave","16||505520001","43537"
"a0vU0000001H40rIAC","005U0000001BtzpIAC","505520","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505520","Maumee","16.0","","505520002","PA-OH-REM-SE-ILLINOIS-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","725 Illinois Ave","16||505520002",""
"a0vU0000001H40sIAC","005U0000001BtzpIAC","505521","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505521","Troy","16.0","937-335-8267","505521000","OH-REM-SE-LINCOLN-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","721 Lincoln Ave","16||505521000","45373"
"a0vU0000001H40tIAC","005U0000001BtzpIAC","505521","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505521","Troy","16.0","","505521001","PA-OH-REM-SE-LINCOLN-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","721 Lincoln Ave","16||505521001","45373"
"a0vU0000001H40uIAC","005U0000001BtzpIAC","505521","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505521","Troy","16.0","937-335-8267","505521002","PA-OH-REM-SE-LINCOLN-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","721 Lincoln Ave","16||505521002","45373"
"a0vU0000001H40vIAC","005U0000001BtzpIAC","505522","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505522","Lebanon","16.0","","505522000","OH-REM-SE-MULBERRY-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","27 West Mulberry","16||505522000","45036"
"a0vU0000001H40wIAC","005U0000001BtzpIAC","505522","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505522","Lebanon","16.0","","505522001","PA-OH-REM-SE-MULBERRY-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","27 West Mulberry","16||505522001","45036"
"a0vU0000001H40xIAC","005U0000001BtzpIAC","505523","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505523","Cincinnati","16.0","513-277-0932","505523000","OH-REM-SE-NORTHLAND-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","370 Northland Blvd","16||505523000","45246"
"a0vU0000001H40yIAC","005U0000001BtzpIAC","505523","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505523","Cincinnati","16.0","513-277-0932","505523001","PA-OH-REM-SE-NORTHLAND-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","370 Northland Blvd","16||505523001","45246"
"a0vU0000001H40zIAC","005U0000001BtzpIAC","505524","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505524","Perrysburg","16.0","","505524000","OH-REM-SE-WALGREENS-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","28727 Oregon Rd","16||505524000","43551"
"a0vU0000001H410IAC","005U0000001BtzpIAC","505524","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505524","Perrysburg","16.0","","505524001","PA-OH-REM-SE-OREGON-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","28727 Oregon Rd","16||505524001","43551"
"a0vU0000001H411IAC","005U0000001BtzpIAC","505525","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505525","Lebanon","16.0","513-492-9605","505525000","OH-REM-SE-SR 741-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","3900 South St Rt 741","16||505525000","45036"
"a0vU0000001H412IAC","005U0000001BtzpIAC","505525","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505525","Lebanon","16.0","513-492-9605","505525001","PA-OH-REM-SE-SR 741-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","3900 South St Rt 741","16||505525001","45036"
"a0vU0000001H413IAC","005U0000001BtzpIAC","505526","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505526","Toledo","16.0","419-389-9600","505526000","OH-REM-SE-W.CENTRAL HUB-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","7944 West Central Ave Units 3&4","16||505526000","43614"
"a0vU0000001H414IAC","005U0000001BtzpIAC","505807","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505807","Port Clinton","16.0","","505807000","OH-REM-DAYTX-EAST HARBOR RD-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","2026-C East Harbor Drive","16||505807000","43452-1566"
"a0vU0000001H415IAC","005U0000001BtzpIAC","505808","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505808","Port Clinton","16.0","","505808000","OH-REM-SE-EAST HARBOR RD-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","2026-C East Harbor Drive","16||505808000","43452-1566"
"a0vU0000001H416IAC","005U0000001BtzpIAC","505809","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505809","Highland Heights","16.0","","505809000","OH-REM-DAYTX-Cuyahoga Alpha DRive-IDD NS","IDD - Non-Residential Day Activity","Outpatient","OH","677g Alpha Drive","16||505809000","44143"
"a0vU0000001H417IAC","005U0000001BtzpIAC","505810","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505810","Tiffin","16.0","","505810000","OH-REM-SE-Work Connections-IDD","IDD - Non-Residential Day Activity","Outpatient","OH","525 Wall Street","16||505810000","44883"
"a0vU0000001H418IAC","005U0000001BtzpIAC","505850","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505850","Cincinnati","16.0","","505850000","OH-REM-DAYTX-HAMILTON-IDD","IDD - Non-Residential Other","Outpatient","OH","36 E. Hollister Street","16||505850000","45219"
"a0vU0000001H419IAC","005U0000001BtzpIAC","505753","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505753","Berlin Heights","16.0","","505753002","OH-REM-HH-SENKO-IDD","IDD - Residential Host Home","Inpatient/Residential","OH","9917 State Route 61","16||505753002","44814"
"a0vU0000001H41AIAS","005U0000001BtzpIAC","505755","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505755","Orange Village","16.0","216-642-5339","505755000","OH-REM-WGH-E. WOODCREST-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","4909 E. Woodcrest","16||505755000","44022"
"a0vU0000001H41BIAS","005U0000001BtzpIAC","505760","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505760","Lorain","16.0","","505760311","OH-REM-WGH-ROOT-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","311 Root Road","16||505760311","44052"
"a0vU0000001H41CIAS","005U0000001BtzpIAC","505761","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505761","Lorain","16.0","","505761419","OH-REM-WGH-ROOTRD-IDD","IDD - Residential Group Home","Inpatient/Residential","OH","419 Root Road","16||505761419","44052"
"a0vU0000001H41DIAS","005U0000001BtzpIAC","505775","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505775","","16.0","","505775000","OH-REM-SL-CUYAHOGA-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","OH","","16||505775000",""
"a0vU0000001H41EIAS","005U0000001BtzpIAC","505775","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505775","Cleveland","16.0","","505775001","OH-REM-SL-LINWOOD-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","OH","7934 Linwood","16||505775001","44103"
"a0vU0000001H41FIAS","005U0000001BtzpIAC","505775","2013-09-21T01:54:34.000Z","005U0000001BtzpIAC","505775","Cleveland","16.0","","505775002","OH-REM-SL-NCHURCH-IDD","IDD - Non-Residential Supported Living/IHSS/Ind Living","Outpatient","OH","9333 North Church","16||505775002","44130"
